DataElement_ID,DataElement_Name,OptionSet_ID,Option_ID,OptionName
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,j1byUhdC3BI,Hypertensive Intra Cerebrum Haemorrhage
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,JxqgiqpcaQp,Idiopathic Biventricular Cardiomyopathy
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,gSVZWdBCWbC,Ischaemic Posterior Parietal Infarction
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,UtmG8gTTozy,Multi Anoxic Inter Cerebrum Haemorrhage
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,eGyUmudHWGT,Multi Anoxic Intra Cerebrum Haemorrhage
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,agZZ550E0gz,Multi Brainstem Haemorrhagic Infarction
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,SCq5VU0fjjW,Multi Cerebral Intercranial Haemorrhage
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,hY3AQTzXJOo,Multi Cerebral Intracranial Haemorrhage
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,yOEkOAjdCYC,Multi Cerebral Intracranium Haemorrhage
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,s6rV55T2xW2,Multi Cerebral Vascular Accident Attack
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,tKBQFouTwP0,Multi Cerebrovascular Accident Syndrome
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,S55Yzq8eh9V,Multi Cerebrum Intercranial Haemorrhage
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,r39TbV98oqv,Multi Cerebrum Intracranial Haemorrhage
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,gzUdGV2IP9d,Multi Cerebrum Intracranium Haemorrhage
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,G1ONtjF987J,Multi Cerebrum Vascular Accident Attack
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,xHj4OPYJ91j,Multi Endstage Cerebrovascular Accident
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,h97ilolzv5X,Multi Haemorrhagic Basal Ganglia Stroke
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,qmBHZOkmfoz,Multi Haemorrhagic Intercerebral Stroke
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,PzXaJmDMc8k,Multi Haemorrhagic Intracerebral Stroke
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,vVJ9hninAsz,Multi Haemorrhaging Cerebral Infarction
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,YFTSlsmCjBB,Multi Haemorrhaging Cerebrum Infarction
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,u32YGae0ZqF,Multi Hypertensive Cerebral Haemorrhage
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,wKkMKyGIMVf,Multi Hypertensive Cerebrum Haemorrhage
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,DSjidwlFv54,Multi Inter Ventricular Cns Haemorrhage
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,gfJ3nqeZVsM,Multi Intercerebral Haemorrhagic Stroke
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,AVBmZfEBxTL,Multi Intra Ventricle Brain Haemorrhage
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,RStc4CEOU8x,Multi Intra Ventricular Cns Haemorrhage
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,AoPstypaT0i,Multi Intracerebral Haemorrhagic Stroke
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,yXO8ipGPrsJ,Multi Ischaemic Frontal Lobe Infarction
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,RpMSAzE3gwL,Multi Medial Cerebral Artery Infarction
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,vQ7Co0rpjA1,Multi Medial Cerebrum Artery Infarction
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,qHxss8uTFt1,Multi Parietotemporal Cortex Infarction
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,yeOPeC1BAxi,Multi Subdural Cerebrovascular Accident
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,Uxnyfz8ycjT,Multi Thalamic Cerebrovascular Accident
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,CIanwK6FUke,Multiple Anoxic Ventricular Haemorrhage
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,ZXxAuefMivB,Multiple Brain Stem Cerebral Infarction
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,juXgTesg2Bj,Multiple Brain Stem Cerebrum Infarction
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,UpZoHK4Jw93,Multiple Cerebral Blood Vessel Ruptured
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,eUshqrI9EJT,Multiple Cerebral Vascular Catastrophes
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,Cy9so0JVST0,Multiple Cerebral Ventricular Accidents
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,AkR4cQ0u5Hz,Multiple Cerebrum Blood Vessel Ruptured
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,Ouf5X3hQ29W,Multiple Frostbite With Tissue Necrosis
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,kLYB0A04NgK,Multiple Haemorrhagic Cerebral Necrosis
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,Fbjp1GaaVpf,Multiple Haemorrhagic Cerebrum Necrosis
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,cEHVkXXrNKp,Multiple Haemorrhaging Cerebral Episode
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,ypY3zkTLkKN,Multiple Haemorrhaging Cerebrum Episode
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,yVnH2SpHmrb,Multiple Haemorrhaging Encephalomalacia
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,trbPXikCWNN,Multiple Intercranial Brain Haemorrhage
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,kZA9z7czm7P,Multiple Intercranial Vascular Accident
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,m1SKNKO5qly,Multiple Intracranial Brain Haemorrhage
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,E10Q2xk25sH,Multiple Intracranial Vascular Accident
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,xrN0cnJL7qM,Multiple Intracranium Brain Haemorrhage
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,K2mOWFFnysw,Multiple Intracranium Vascular Accident
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,nKyBrxS4SNn,Multiple Nonhaemorrhagic Basilar Stroke
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,XomGik0kyug,Non Ischaemic Congestive Cardiomyopathy
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,zKtEMIvrjrh,Occipital Lobe Cerebrovascular Accident
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,A0dufMVnyw3,Old Anterior Wall Myocardial Infarction
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,Lpe05U6T5Ul,Old Anterior Wall Myocardium Infarction
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,o255di88VnQ,Old Inferior Wall Myocardial Infarction
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,fZ4IP58BtUJ,Old Inferior Wall Myocardium Infarction
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,m5ASdFWMUAL,Old Postero Basal Myocardial Infarction
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,QAPUbzqYVvm,Old Postero Basal Myocardium Infarction
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,v2U1JZbIiDe,Posterior Lateral Myocardial Infarction
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,kAa3NGBn3N3,Posterior Lateral Myocardium Infarction
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,yCZCCeJjl1x,Prion Disease Of Central Nervous System
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,RrvvnCmrh1o,Puerperal Genitourinary Tract Infection
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,FKZ3m0eDMgw,Ruptured Arterosclerotic Brain Aneurysm
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,AwfYsAI8EsQ,Severe Chronic Congestive Heart Failure
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,fe0EZzWq2bc,Severe Congestive Biventricular Failure
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,H9vNJyFNU6H,Severe Congestive Cardiovascular Oedema
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,b4ECtUGBBCQ,Severe Congestive Heart Failure Disease
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,RwfOQ96CU83,Severe Crippling Degenerative Arthritis
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,VzbhihovRGo,Severe Degenerative Hands Joint Disease
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,esarwyYQiIz,Severe Knees Degenerative Joint Disease
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,k8G04RGGovN,Subarachnoid Intra Cerebrum Haemorrhage
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,jrTirRuaCLB,Acute Anterior Wall Ventricular Aneurysm
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,I16ce97nkgx,Acute Anteroseptal Myocardial Infarction
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,KkOF156lMVU,Acute Anteroseptal Myocardium Infarction
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,MdyT1DFl7S5,Acute Inferoapical Myocardial Infarction
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,X8BxlnHQgnf,Acute Inferoapical Myocardium Infarction
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,JhuZd0J3nEM,Acute Lateral Wall Myocardial Infarction
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,EZh2c5DverW,Acute Lateral Wall Myocardium Infarction
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,IjRx8PiTpYU,Acute Multiple Cerebrovascular Accidents
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,z9mVQ5ga4BL,Advanced Congestive Heart Decompensation
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,dLYNxOyUwz0,Advanced Cyanotic Congestive Cardiopathy
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,oQzweySE0x4,Advanced Degenerative Both Leg Arthritis
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,BPhWyjVSGYP,Advanced Degenerative Knee Joint Disease
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,LXCFwkAOITS,Advanced Florid Congestive Heart Failure
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,qbmU2gl58GF,Advanced Thyroid Glandular Insufficiency
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,EC3JlkCXgH1,Anterioseptal Wall Myocardial Infarction
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,cMSKC84o5kj,Anterioseptal Wall Myocardium Infarction
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,z9r1nu8AYPq,Anterolateral Wall Myocardial Infarction
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,pLNuOM8WsON,Anterolateral Wall Myocardium Infarction
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,zM35WsN6AjF,Anteroseptal Acute Myocardial Infarction
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,bJTqMzXpAtT,Anteroseptal Acute Myocardium Infarction
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,cbPINSZyoCW,Cerebral Artery Cerebrovascular Accident
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,ObL19n1y0tU,Cerebrum Artery Cerebrovascular Accident
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,i0T17AUCl3j,Chronic Basilar Cerebrovascular Accident
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,dPBaIa0t6Kz,Chronic Haemorrhagic Bronchial Pneumonia
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,ZuPoy4SQVrQ,Chronic Lower Lobe Lung Bronchopneumonia
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,xPwUbDBo3gF,Chronic No Organism Identified Pneumonia
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,O2b9zUYlmMy,Chronic Non Haemorrhaging Basilar Stroke
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,EzA3geDtgxB,Congestive Cardiac Disease  Hypertension
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,nO7C3DZm1m3,Endocarditis (Acute)(Subacute) Infective
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,ZzGZtzbVKOZ,Grave Congestive Cardiopulmonary Failure
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,CgScas5mHB2,Grave Congestive Ventricle Heart Failure
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,jUWPjuaKoq1,Grave Diastolic Congestive Heart Failure
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,YbuETk9srMr,Grave Incipient Congestive Heart Failure
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,U9Dx2dsJ67o,Grave Ischaemic Congestive Heart Failure
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,Qevgnkrj54v,Grave Resistant Congestive Heart Failure
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,cKCmhdCnGSu,Haemorrhaging Cerebral Vascular Accident
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,vGAen9xO499,Haemorrhaging Cerebrovascular Infarction
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,mQWJ4qZoPe1,Haemorrhaging Cerebrum Vascular Accident
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,xNYcn99YSjt,Hypertensive Cerebrovascular Haemorrhage
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,msjtMptpuzm,Hypertrophic Degenerative Osteoarthritis
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,U8VvJ0YkmVV,Idiopathic Dilated Global Cardiomyopathy
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,q6cd2Y8AT89,Idiopathic Severe Dilated Cardiomyopathy
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,Lq24XqXhW4I,Inferior Posterior Myocardial Infarction
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,bNagaRfSPyH,Inferior Posterior Myocardium Infarction
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,YxgzkTzAFdO,Inferoapical Acute Myocardial Infarction
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,sEgFTdZE22I,Inferoapical Acute Myocardium Infarction
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,qvAHjFe5iIH,Inferolateral Wall Myocardial Infarction
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,bEg4RrDN4ac,Inferolateral Wall Myocardium Infarction
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,hmjQ73J8lxe,Lateral Wall Acute Myocardial Infarction
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,VuzVhtd9TNT,Lateral Wall Acute Myocardium Infarction
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,eoQU0I2SqS0,Mastitis (Acute)(Subacute)(Nonpuerperal)
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,lBWm3E9kTeh,Multi Anoxic Intra Ventricle Haemorrhage
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,na1Dz9PSjWN,Multi Brainstem Haemorrhaging Infarction
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,oRYw0b3vtm6,Multi Central Nervous System Haemorrhage
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,ge8ccRAn7Gp,Multi Cerebral Inter Cranium Haemorrhage
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,JgEZJdZoUzf,Multi Cerebrum Inter Cranial Haemorrhage
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,unaNAyTkUt0,Multi Cerebrum Inter Cranium Haemorrhage
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,QqH0kBmw77P,Multi Cerebrum Intra Cranium Haemorrhage
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,G7LjhvEfmol,Multi Haemorrhagic Brain Stem Infarction
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,TBYNQusSKJW,Multi Haemorrhagic Cerebellar Infarction
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,oGYXUIQfMiQ,Multi Haemorrhagic Cerebellum Infarction
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,i5Nmn457rmO,Multi Haemorrhagic Inter Cerebrum Stroke
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,eBehSFBH58V,Multi Haemorrhagic Intra Cerebrum Stroke
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,S3nuZS7JCkg,Multi Haemorrhaging Basal Ganglia Stroke
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,xTdghDrmKNP,Multi Haemorrhaging Intercerebral Stroke
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,CHhF1d6VxoK,Multi Haemorrhaging Intracerebral Stroke
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,mIGKMXHO20X,Multi Inter Cerebral Haemorrhagic Stroke
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,dYvoEcKEEpI,Multi Inter Cerebrum Haemorrhagic Stroke
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,YTUk0zcZI1B,Multi Intercerebral Haemorrhaging Stroke
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,Elf6nxDeqWO,Multi Intercerebral Vascular Haemorrhage
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,wbIJEpOTcp3,Multi Intra Cerebral Haemorrhagic Stroke
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,ZKiYjyT9oFN,Multi Intra Cerebrum Haemorrhagic Stroke
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,mrD9NEjigSY,Multi Intracerebral Haemorrhaging Stroke
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,GicB5XsnCpc,Multi Intracerebral Vascular Haemorrhage
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,tzLYuP0tNql,Multi Intraparenchymal Brain Haemorrhage
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,Rv83mrWjoQJ,Multi Intraventricular Brain Haemorrhage
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,IvZgMh3BBRy,Multi Mid Brain Cerebrovascular Accident
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,vzwOkgqp7ZO,Multi Pontine Cerebral Vascular Accident
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,IOLPdWvuAbe,Multi Pontine Cerebrum Vascular Accident
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,dvMsPoxSuew,Multi Thalamic Intercerebral Haemorrhage
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,AThYkezERFd,Multi Thalamic Intracerebral Haemorrhage
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,EXxXVE1mfDR,Multiple Brain Intercerebral Haemorrhage
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,qMuyxmlkmft,Multiple Brain Intracerebral Haemorrhage
fJUy96o8akn,020-100-MD02a2. Report chain of events 'due to' in order-Cause of death-URI,tJLpxB3nPGA,MYfrkBdYfQy,Multiple Cerebellar Brainstem Infarction
